"order_id","customer_id","city","state","status","date_purchased","date_delivered","order_item_id","product_name","price","freight_value","review_score","comment"
"00946f674d880be1f188abc10ad7cf46","9583b047c90d4aa1c5c68b4065ba7f4e","osasco","SP","delivered  ","2017-12-09 19:11:22","2017-12-17 10:19:09","2 ","pet_shop",99.9,14.35,4,NULL
"0094dc9ea7e3cd54d95aea42685673ff","5c98ab90d6e953f282ff28ebc43a090e","rio de janeiro","RJ","delivered  ","2017-03-07 21:48:19","2017-03-14 15:34:31","1 ","consoles_games",89.99,14.8,4,NULL
"00975e709cd12c34d3bd44e4a7f7a876","3c52d94017a3d96915999f30cf42a9ce","indaiatuba","SP","delivered  ","2017-08-21 12:54:37","2017-08-23 23:04:17","1 ","cool_stuff",86.8,7.86,5,NULL
"00a3a334aec7455a6d3319981499a3da","73bcbe6adbf53dee67bec4399c32b98b","francisco morato","SP","delivered  ","2017-10-25 11:00:28","2017-11-04 15:53:38","1 ","consoles_games",24.5,11.85,5,NULL
"00d4439957b7fd3f8da4a33a965817fb","150262ecde07c5bc549ca2cc732dcbde","balsa nova","PR","delivered  ","2017-04-19 07:47:04","2017-05-03 10:43:35","1 ","pet_shop",19.45,14.52,5,NULL
"00d8d65b666158b633f96054d31af43b","5e98d1f8f0534c460557d71961a7f10a","anapolis","GO","delivered  ","2017-10-13 19:57:48","2017-11-07 20:38:45","1 ","cool_stuff",94.9,35.98,3,NULL
"00eead1d5a799277ef3d6b387b0bebef","c713fee6f70301b6bf60701902502703","andradina","SP","delivered  ","2018-08-27 18:45:54","2018-08-30 21:31:37","1 ","consoles_games",85.0,13.26,5,"muito bom"
"00f621226c6f4e938348f6f3a71fdc62","ea15bb903b8f82b3f8ebdb8a9f305154","passos","MG","delivered  ","2018-05-09 14:32:45","2018-05-17 18:59:51","1 ","cool_stuff",199.0,32.79,5,NULL
"00fcf938cde49ae138942b632ed62393","396573e1df49285167b26331d72e7f96","faxinal dos guedes","SC","delivered  ","2018-01-11 01:04:44","2018-01-30 10:58:25","1 ","cool_stuff",29.5,20.84,5,NULL
"010d6db2f77220b394f147836c94f27b","544cfbf822c23de5e82f86d638b82b58","nova iguacu","RJ","delivered  ","2018-07-11 16:56:46","2018-07-21 15:26:45","1 ","consoles_games",14.9,15.23,3,NULL
"010ff1cfe12f3094577e72b7bcecdf98","7496d369c45e3249794df2d9b132a3e3","sao jose do rio preto","SP","delivered  ","2017-10-11 23:05:00","2017-10-19 18:20:09","1 ","consoles_games",249.0,13.24,3,NULL
"0133a47b53fee66218790a8d7dcab993","0663e652f8793c2d4eb77e8185a5747f","porto alegre","RS","delivered  ","2018-04-20 19:05:03","2018-05-02 18:07:55","1 ","cool_stuff",89.99,18.21,3,NULL
"013d92e415d1de7bf3b3b706f1b6d292","898107309c7e33b88d7141ebde723c17","sao francisco do sul","SC","delivered  ","2018-01-25 13:53:06","2018-02-20 20:52:57","1 ","cool_stuff",188.0,16.07,5,NULL
"0143924743f240e1fdcd6a8918fbe147","3f979506b05475cf5da22aa8e6c36a6c","guarulhos","SP","delivered  ","2017-07-18 17:52:06","2017-07-21 22:33:51","1 ","cool_stuff",99.99,11.9,5,NULL
"0152f10d04554388634b75f079f069fc","f211421de204488bd0f9beaeba60f04f","sao paulo","SP","delivered  ","2017-09-17 09:58:40","2017-09-22 21:25:55","1 ","cool_stuff",610.0,37.54,5,NULL
"015e6682b50c824bfdab6b866f937936","f6188d661010819b1eac0c417e0c4cdf","sao paulo","SP","delivered  ","2018-01-23 16:03:56","2018-02-03 17:19:45","1 ","cool_stuff",159.9,8.37,5,NULL
"01699d74ff89d35f15093f83d7783c39","5c52e49d63df1645b3e2340ea8c29a9a","juiz de fora","MG","delivered  ","2018-04-18 16:37:26","2018-05-05 15:02:39","1 ","pet_shop",139.0,22.68,5,NULL
"016a6dbc80aea6e2d217d2bedbc7b59e","72d62fcd5850d8daa156a6a514da4ea9","guaruja","SP","delivered  ","2017-04-13 01:39:11","2017-04-19 14:05:47","1 ","cool_stuff",99.99,12.09,3,NULL
"016b1af508245e59ef75d83e3fe20a92","aa57e2dd7b09a0f2cecef92f4d99395a","roncador","PR","delivered  ","2017-04-06 17:19:53","2017-04-19 13:26:19","1 ","cool_stuff",129.99,17.65,5,NULL
"016f868b096c236312e8bcb818ccd11d","1dd56893d8735089534b232e039b831c","mogi mirim","SP","delivered  ","2018-01-27 19:24:57","2018-02-01 21:50:59","1 ","cool_stuff",29.99,7.78,3,NULL
"018778568fad26695334c784563c08d4","223961a1714e148c0c249487eeac351c","niteroi","RJ","delivered  ","2017-10-15 13:21:57","2017-10-24 19:33:55","1 ","cool_stuff",44.9,15.11,5,NULL
"0188777fe321843a18be24a6e9aa1e53","dc573d2a61a467e5e2826c1729691859","duque de caxias","RJ","delivered  ","2017-07-23 16:13:37","2017-07-28 16:18:00","1 ","cool_stuff",55.9,9.94,5,NULL
"0191bbb5166d4b9a68df11797d5acfa9","62b59a64eb786a96516229b7f3612c72","sao leopoldo","RS","delivered  ","2017-08-10 12:17:35","2017-08-24 18:15:16","1 ","cool_stuff",132.9,20.17,5,NULL
"0193517cd10a54473b6fd8392b58313f","d5e5a632fc74499ef08cc40be28c8202","terra nova","PE","delivered  ","2018-06-15 20:02:54","2018-06-29 17:18:40","1 ","cool_stuff",209.99,57.94,5,NULL
"019e03014ec20cc2e3b180cdcf90b4e8","81375382bb64d7f7ba43b0bad8c033bd","itapaje","CE","delivered  ","2017-04-04 11:26:31","2017-05-18 12:55:37","1 ","cool_stuff",738.9,25.62,1,NULL
"01b15a896c5842077af2aaf4a9f94309","ecc61d0a88c7d1634a8e592121e14e8f","conselheiro lafaiete","MG","delivered  ","2018-03-23 15:51:16","2018-04-20 20:46:42","1 ","pet_shop",109.99,19.74,1,NULL
"01b538a0b1a9eeecdfbc03223190e4bf","65c6da734e03f00a02315762773f9e5a","belo horizonte","MG","delivered  ","2018-03-01 22:34:37","2018-03-12 22:34:48","1 ","pet_shop",39.9,15.1,5,NULL
"01e9feecd7fba975c1869a8fbbb38b65","18a76d8e984df9cc300315102a1008b4","santo andre","SP","delivered  ","2017-03-28 20:44:07","2017-04-04 16:32:25","1 ","consoles_games",285.9,17.21,5,NULL
"01ed8d522a969ceeb6ba285a161bf4c9","6b1d775b2094e9c5a3a86e9e8fe01b3f","pirassununga","SP","delivered  ","2018-05-13 17:58:56","2018-05-18 17:42:45","1 ","market_place",47.9,19.32,4,NULL
"020c01e41104519842f8a15605af646c","0fb0919d1c2791fb41c75bec69db8df1","cruzeiro","SP","delivered  ","2017-02-08 13:10:22","2017-02-14 14:47:33","1 ","pet_shop",29.99,21.82,5,NULL
"022790f69760d0a1c025cd3acdf13927","c2b5591d50732618e8245b7c01bda8cd","sao paulo","SP","delivered  ","2017-10-08 20:24:03","2017-10-16 23:32:42","1 ","pet_shop",22.9,14.1,5,NULL
"0227da6a9a5c5d03b593cc9c2bce3463","b27329504d3818ef391c0d13829964b3","jundiai","SP","delivered  ","2018-04-11 16:30:28","2018-04-17 18:58:47","1 ","cool_stuff",49.9,11.62,5,NULL
"02346fd715e28d8e4fdb6893cd121f71","ccd330b2a68b43ccc7456bd7b62e679f","registro","SP","delivered  ","2017-11-08 21:08:02","2017-11-22 20:11:44","1 ","cool_stuff",146.99,16.66,5,NULL
"023669233121f0fb7899e5be2b22885f","22c15b46adce8afdd7d58e6582752263","sao paulo","SP","delivered  ","2018-04-16 13:14:09","2018-04-19 16:37:46","1 ","pet_shop",109.99,23.25,5,NULL
"023669233121f0fb7899e5be2b22885f","22c15b46adce8afdd7d58e6582752263","sao paulo","SP","delivered  ","2018-04-16 13:14:09","2018-04-19 16:37:46","2 ","pet_shop",38.9,16.56,5,NULL
"023669233121f0fb7899e5be2b22885f","22c15b46adce8afdd7d58e6582752263","sao paulo","SP","delivered  ","2018-04-16 13:14:09","2018-04-19 16:37:46","3 ","pet_shop",109.9,19.76,5,NULL
"0250c3964e5ca77ecac2db28d78aa89f","93868f1b95f724d239389b3bb1eca24d","rio de janeiro","RJ","delivered  ","2018-06-30 13:48:24","2018-07-10 16:38:47","1 ","consoles_games",36.2,18.35,5,"Boa compra"
"025830a006d984bf712a8c6a1eca41c0","8048f231121e6b83e7042a1d02021b13","linhares","ES","delivered  ","2018-03-09 19:42:31","2018-04-11 21:58:46","1 ","cool_stuff",35.0,26.43,1,NULL
"025a244ae3d5e6c53b7f9c902643f510","1e1ee4caf4aaf60c6f5e95263a294267","gravatai","RS","delivered  ","2017-08-15 14:37:16","2017-08-28 18:42:22","1 ","market_place",27.93,14.1,5,NULL
"0260196efc012b1f83d543ba8220d0ee","bbaeaf6810cf76b8fd38e746520c7d3f","sao paulo","SP","delivered  ","2018-07-21 21:53:08","2018-07-27 15:48:47","1 ","pet_shop",105.0,18.54,5,NULL
"026381d57420b32237d7d89a8daf21c9","797525177b28cb08ae6d244ca133823d","belford roxo","RJ","delivered  ","2017-07-09 16:25:00","2017-07-17 18:13:34","1 ","pet_shop",16.99,15.11,5,NULL
"02645c905eb7d1591a679f9bc3b669fd","7d81b5f1ff0e0a22a9496943f1df6cbd","sao jose dos campos","SP","delivered  ","2018-01-26 16:09:11","2018-01-30 14:48:45","1 ","cool_stuff",12.77,7.78,5,NULL
"0265de29d2bf47d85101018e7f7d4ff6","adf1ecaca5e192f1356ed0760e5432ae","imperatriz","MA","delivered  ","2017-04-30 07:43:30","2017-05-18 08:19:06","1 ","pet_shop",45.9,31.95,5,NULL
"0282e83acfe3e7aaf60c871a4a9aca61","c1951203ece4074187b167b92d80f71c","araruama","RJ","delivered  ","2018-05-10 20:50:49","2018-05-17 17:35:33","2 ","market_place",65.0,9.33,1,"Comprei 02, recebi 01"
"02951078a21a2d9341ea16089a4d5031","6c51ed8c29ff8bc5f3b649dc7315b787","neopolis","SE","delivered  ","2017-03-16 15:16:53","2017-04-05 17:04:39","1 ","consoles_games",235.0,22.1,5,NULL
"02971473bcfb16642904d57bc3be50b8","42dfe5520e445df2b7fa0b6e0cbab834","sao bernardo do campo","SP","delivered  ","2017-06-30 12:41:22","2017-07-04 13:27:57","1 ","cool_stuff",99.99,11.9,5,NULL
"029b2daf51dda061aeb1cf32c9306db7","46490458d353247266448e9bdc7bd115","praia grande","SP","delivered  ","2018-08-06 16:20:23","2018-08-15 19:24:42","1 ","pet_shop",29.9,18.31,5,NULL
"029de66f2ffa0e793ca2aad5e304a748","af36102025fd8041e660558de504dade","jequitinhonha","MG","delivered  ","2018-03-04 17:04:40","2018-03-20 11:56:53","1 ","cool_stuff",176.99,21.73,4,NULL
"02a79582212a06e4d617380fb2db8636","acad1895356162bac7a8215bd2ac7406","campinas","SP","delivered  ","2017-12-13 05:40:55","2018-01-03 14:08:59","1 ","cool_stuff",35.9,15.11,5,NULL
"02b7cbd604df10c09427902dc682b0d3","656c63b20f75ccd37b33455ec589dc4f","sorocaba","SP","delivered  ","2018-03-03 17:46:08","2018-03-11 18:48:31","1 ","cool_stuff",35.0,13.08,5,NULL
"02b8c16664d3c254052472397ae6d244","7a629fdfaab8a550e6b9ee97c4ec25de","guaira","SP","delivered  ","2017-08-15 09:37:46","2017-08-24 19:28:49","1 ","cool_stuff",108.0,13.1,4,NULL
"02b9fd867657f257dc634a2e7e0f73c5","a96b4cca295b6876489ce885ca6b9f10","brasilia","DF","shipped    ","2017-06-10 12:16:30",NULL,"1 ","pet_shop",120.0,16.6,1,NULL
"02c8da4642d8bb546d022a0701ea1b5a","6aa648d1941ad74851f11529a29d5fdf","sao paulo","SP","delivered  ","2018-07-24 14:06:08","2018-07-27 16:35:35","1 ","pet_shop",109.9,43.91,1,"Péssima"
"02c9fa29186a8d00b3e73d3837ea40e5","caa73ab2b4679f1525c5d8281a7efe2d","vassouras","RJ","delivered  ","2018-08-18 18:52:16","2018-08-23 18:47:36","1 ","pet_shop",25.99,18.25,1,NULL
"02c9fa29186a8d00b3e73d3837ea40e5","caa73ab2b4679f1525c5d8281a7efe2d","vassouras","RJ","delivered  ","2018-08-18 18:52:16","2018-08-23 18:47:36","2 ","pet_shop",19.0,18.25,1,NULL
"02dcfbe3274b16820a9fca74c156dc9a","568582be60824f5a39353bf7aafcffae","sao jose do rio preto","SP","delivered  ","2017-11-20 13:53:01","2017-12-05 18:09:12","1 ","consoles_games",454.0,15.52,5,NULL
"02e6bcccce2e88560389846400e74e50","eac6d0d3278c2f92a5bb372ed20c83d6","recife","PE","delivered  ","2017-10-18 20:00:55","2017-11-07 17:58:45","1 ","consoles_games",219.0,45.38,5,NULL
"02ea54f5cf3a07904182167e104f97ff","a0bc1cef1d06235c96a23b0e015b2db3","itu","SP","delivered  ","2017-03-19 19:30:39","2017-03-29 17:07:18","1 ","cool_stuff",129.99,13.49,5,NULL
"02f4dd90ba0feb8ec394cac05862d2b5","df6d93efba53a613bf2365f7945febb0","humaita","AM","delivered  ","2018-05-29 16:04:49","2018-06-26 04:32:57","1 ","consoles_games",79.9,51.06,5,NULL
"0300095becf10f9b2993706759522741","05428560b11124d146bc86a2c4d5bf35","hortolandia","SP","delivered  ","2018-07-01 20:21:03","2018-07-10 20:33:05","1 ","consoles_games",89.0,9.93,3,NULL
"03054d8a8eefc2981cfad06f58e27979","9bd2f246e81c19f65c539ce426288ef5","sao paulo","SP","delivered  ","2017-10-02 10:25:22","2017-10-19 21:03:49","1 ","cool_stuff",58.9,15.16,5,NULL
"0307d42d9c781d32f86cdf1fa5c8670b","690cd79f4b00c6cc5a7ea781ca0961cb","rio de janeiro","RJ","delivered  ","2017-03-16 10:03:18","2017-03-21 11:38:49","1 ","cool_stuff",80.0,9.57,1,NULL
"031f488d7e8549b5d8af94f5a3e9300e","46dcf912d282f0e1aa9c3278ec488723","nova lima","MG","delivered  ","2018-03-04 11:20:09","2018-03-26 22:04:49","1 ","cool_stuff",144.99,17.26,1,NULL
"0324ca9d12ff99bc4d2421530c376ba4","f1ee7bccd46ef23780664502fb146820","araraquara","SP","delivered  ","2017-11-27 16:17:20","2017-12-05 20:23:25","1 ","cool_stuff",199.0,18.64,5,NULL
"033dbd83c331548108afda89d5bc6b79","80838cdcafdf698b203534ab9a14cc91","martinopolis","SP","delivered  ","2018-04-15 20:48:28","2018-04-19 19:09:34","1 ","cool_stuff",89.8,14.21,5,NULL
"033dbd83c331548108afda89d5bc6b79","80838cdcafdf698b203534ab9a14cc91","martinopolis","SP","delivered  ","2018-04-15 20:48:28","2018-04-19 19:09:34","2 ","cool_stuff",89.99,14.2,5,NULL
"0350fc2d00f48ad8a74efdf4d2fd4bdc","c7f658d05c387b0664410be68026ef0d","rio de janeiro","RJ","delivered  ","2017-12-14 01:30:04","2018-01-19 21:47:50","1 ","cool_stuff",29.0,15.79,1,NULL
"0350fc2d00f48ad8a74efdf4d2fd4bdc","c7f658d05c387b0664410be68026ef0d","rio de janeiro","RJ","delivered  ","2017-12-14 01:30:04","2018-01-19 21:47:50","2 ","cool_stuff",29.0,15.79,1,NULL
"036d29511908c7b10872e1e72fd0681b","cbe4c947b4d90a9081fc935dc7a9bec6","joinville","SC","delivered  ","2017-05-29 21:18:24","2017-06-11 12:12:41","1 ","cool_stuff",138.0,21.46,3,NULL
"039dffcfcd2b5404d42beff4bbeff110","321f41f3515edf9c58437c5aeaa163a8","sao paulo","SP","delivered  ","2017-05-24 08:13:54","2017-05-26 08:00:01","1 ","cool_stuff",99.99,11.9,5,NULL
"03a10721769c7d8f2fefab105e64fbef","bdae1c8fe3cb5924d3ffb3f2887d2236","belo horizonte","MG","delivered  ","2017-08-11 14:11:42","2017-08-19 14:45:05","1 ","cool_stuff",118.99,17.08,5,NULL
"03a479456d2571485ebce285eef65f61","8f37df550dae5039e7ec425e50d733c7","sao goncalo","RJ","delivered  ","2017-03-03 20:07:07","2017-03-14 09:42:07","1 ","consoles_games",114.9,14.97,5,NULL
"03ba7e127b7a5243620b6c62c740d722","e70246c90e6f47e10fa5d8577d5beb17","catole do rocha","PB","delivered  ","2018-02-23 20:41:46","2018-03-12 11:26:32","1 ","cool_stuff",69.9,34.29,1,NULL
"03ba7e127b7a5243620b6c62c740d722","e70246c90e6f47e10fa5d8577d5beb17","catole do rocha","PB","delivered  ","2018-02-23 20:41:46","2018-03-12 11:26:32","2 ","cool_stuff",69.9,34.29,1,NULL
"03bf6a245a6dfdc3cea6bb75ae4fa3d7","e11c730c457430e605b6c782f3c9f4f2","macae","RJ","delivered  ","2018-03-19 10:27:42","2018-04-18 17:38:40","1 ","audio",467.0,21.15,1,NULL
"03cdb68275d2470616d79840dd83e1a2","819dfc3d34559a6b343fccb30b39a3f9","sao goncalo do amarante","RN","delivered  ","2017-04-12 07:22:33","2017-04-28 11:28:57","1 ","cool_stuff",219.99,33.14,5,NULL
"03d5b9a74ff46435640f8bd737ac2237","3985d677d82341e381758018d936ef49","mogi das cruzes","SP","delivered  ","2017-12-04 20:55:31","2017-12-12 10:42:21","1 ","pet_shop",110.0,36.43,5,NULL
"03d9b0241efc2b1690172701f6800f21","b5e467a2fd8bbb9e93feecceae7f4261","tarabai","SP","delivered  ","2018-07-01 22:44:13","2018-07-13 15:48:41","1 ","pet_shop",37.9,12.93,5,"Excelente"
"03dec253b6e471bd5b0653cc53b79e95","013f6eb268d33338ee175ffe2ed24204","rio de janeiro","RJ","delivered  ","2017-06-27 10:49:14","2017-07-06 14:05:36","1 ","cool_stuff",132.7,25.68,5,NULL
"03eae39a27aeab0f8c9ad5b84555a6d1","d91337c4d268a8a9f17bef015ce9af3d","sao paulo","SP","delivered  ","2017-08-15 10:23:57","2017-08-19 16:06:37","1 ","cool_stuff",48.9,11.73,5,NULL
"03eea4a8ecfbf94e0aa787c2d1b098e9","915934f0ade43f0068135a83beead0da","sao paulo","SP","delivered  ","2018-01-26 00:19:26","2018-02-03 14:24:41","1 ","audio",189.0,12.82,1,NULL
"03f3ce5c73e3eaab0bdef61d0713ca0b","7bdb92316a87205522ada80a430b87dd","santa luzia","MG","delivered  ","2018-03-11 21:02:02","2018-03-19 16:39:44","1 ","cool_stuff",169.97,17.9,4,NULL
"040729c8c0dc6288b3fb10ca9da26f72","b465a7a0020595db2725747369efedc5","sao paulo","SP","delivered  ","2018-05-09 13:38:37","2018-05-14 14:26:29","1 ","pet_shop",89.9,19.6,5,NULL
"0420dbc50fc554e303e4b2d6b39063f6","ba5a299fef88320dbdadd124f5333bc6","ribeirao preto","SP","delivered  ","2017-11-17 19:49:17","2017-11-23 22:44:46","1 ","cool_stuff",64.9,26.98,4,NULL
"0426ac8a5e4a839db34bb45d7e313fa3","6d9fe8b5637274da827f91f43481d026","pato branco","PR","delivered  ","2017-05-01 19:33:24","2017-05-16 10:32:59","1 ","cool_stuff",219.99,19.82,5,NULL
"043332e857863b02677c1e075e3cc0cf","2b73a8fa9430b526be65472668b11004","quintana","SP","delivered  ","2017-11-08 15:26:16","2017-11-21 17:41:37","1 ","cool_stuff",90.0,44.48,4,NULL
"0437be9eb5f6b26660f0b5eafd1b1994","a7a934605f3dac72b390478c3b14c0b4","rio de janeiro","RJ","delivered  ","2018-01-03 16:27:07","2018-01-09 22:15:38","1 ","pet_shop",489.0,17.17,5,NULL
"0444bf76794ff96fd22fff6be21bdb6a","5aa561bd139013f322dceb6a71550d43","timon","MA","shipped    ","2017-12-20 11:22:58",NULL,"1 ","cool_stuff",229.99,31.02,1,NULL
"0450f2effaa0b03d5c7c5456338f48ff","55107bcafecb383c71aed2728382a3cb","nova londrina","PR","delivered  ","2018-08-17 16:58:09","2018-08-27 17:48:22","1 ","consoles_games",12.99,18.23,3,NULL
"049b358d74d74c40f7305eb4a4bc378e","2dc86eb45d955da9a9afa6f431ac00f4","brasilia","DF","delivered  ","2018-05-05 11:49:41","2018-05-15 17:07:12","1 ","consoles_games",79.9,15.44,5,NULL
"04a2b4ee7fcf9fa8bf25b8d5bc770152","e09bddc2b1cb1ef0e2e4829e02303212","mirandopolis","SP","delivered  ","2018-06-05 22:45:09","2018-06-15 22:23:34","1 ","pet_shop",145.0,21.6,5,"Recomendo"
"04a2b4ee7fcf9fa8bf25b8d5bc770152","e09bddc2b1cb1ef0e2e4829e02303212","mirandopolis","SP","delivered  ","2018-06-05 22:45:09","2018-06-15 22:23:34","2 ","pet_shop",19.99,5.56,5,"Recomendo"
"04a772c0620384a8776c4fbcf4af5c01","cf2ca98ff50dd7bc444ed0cb47a21d14","luziania","GO","delivered  ","2017-11-29 13:25:18","2017-12-28 21:05:16","1 ","cool_stuff",64.9,25.29,5,NULL
"04ebaf1d65a804a49b4b1011467aaf47","0a71f8c6192e87a6cd6615bb9313d888","embu das artes","SP","delivered  ","2017-11-24 09:37:11","2017-12-07 17:31:59","1 ","consoles_games",24.5,11.85,3,NULL
"05095322e4f3619255e9450335966c33","d6d2c033c21383b51bda46e1e5580f8f","sao joao del rei","MG","delivered  ","2018-03-02 23:16:28","2018-04-10 13:21:53","1 ","pet_shop",120.0,12.97,1,NULL
"0510b3fb25b0b62b1221ec1cd2e495ee","d6e816a35e42165ae9af6c44209dc565","bataipora","MS","delivered  ","2017-06-08 20:39:27","2017-06-26 16:57:39","1 ","consoles_games",135.3,44.8,5,NULL
"0518657f142278ad13d645c6b5b0a669","544b2f3a716fad7a3a4fa19ec23b409d","novo gama","GO","delivered  ","2017-10-20 12:57:34","2017-10-31 15:36:54","1 ","consoles_games",49.99,14.1,5,NULL
"0521b661c320287be1f5a92a52760c8b","af2dd33c352ba6c493b012ae2017fd6b","paty do alferes","RJ","delivered  ","2018-01-03 19:02:46","2018-01-15 18:08:49","1 ","cool_stuff",166.99,27.49,5,NULL
"052a77ba9184a29a1a99c4129ec14c74","726c6521aff087c08b1742ac438ddec3","curitiba","PR","delivered  ","2017-11-28 12:00:26","2017-12-20 17:48:19","1 ","pet_shop",42.5,15.1,5,NULL
"053228d082dcc4c3730e511ecd4c9fa0","2c0bc44acb0f7e0523edb387e6bd1fdc","ananindeua","PA","delivered  ","2018-07-31 11:38:33","2018-08-20 14:08:46","1 ","cool_stuff",85.99,22.88,4,"Produto bom"
"0532db7075ba24a851a342f08d0e0b39","07998476885892461cbb12557419e1b7","rio grande","RS","delivered  ","2017-12-26 13:28:31","2018-01-19 20:26:26","1 ","cool_stuff",199.0,14.41,5,NULL
"0551ab30e952cbf19e26f0f6baab13a6","7999bbff150ed9132667f5c350d45c3e","buritis","MG","delivered  ","2018-03-24 13:30:08","2018-04-04 18:56:31","1 ","pet_shop",141.8,18.89,1,NULL
"0551ab30e952cbf19e26f0f6baab13a6","7999bbff150ed9132667f5c350d45c3e","buritis","MG","delivered  ","2018-03-24 13:30:08","2018-04-04 18:56:31","2 ","pet_shop",149.0,18.9,1,NULL
"055b200c986fe0efa2547b28241c3318","564b67a0cc888d056a2a238c1cea6dfe","camboriu","SC","delivered  ","2017-08-28 21:24:40","2017-09-06 17:30:08","1 ","pet_shop",105.99,16.5,5,NULL
"055cf2a6f9343f99acdb5e8f70e49bd8","fe1ec043760b798cc34fc8cc717753cd","pocos de caldas","MG","delivered  ","2018-05-18 15:33:46","2018-06-04 19:18:35","1 ","consoles_games",45.99,15.22,4,NULL
"055cf2a6f9343f99acdb5e8f70e49bd8","fe1ec043760b798cc34fc8cc717753cd","pocos de caldas","MG","delivered  ","2018-05-18 15:33:46","2018-06-04 19:18:35","2 ","consoles_games",45.99,15.22,4,NULL
"055cf2a6f9343f99acdb5e8f70e49bd8","fe1ec043760b798cc34fc8cc717753cd","pocos de caldas","MG","delivered  ","2018-05-18 15:33:46","2018-06-04 19:18:35","3 ","consoles_games",45.99,15.22,4,NULL
"055cf2a6f9343f99acdb5e8f70e49bd8","fe1ec043760b798cc34fc8cc717753cd","pocos de caldas","MG","delivered  ","2018-05-18 15:33:46","2018-06-04 19:18:35","4 ","consoles_games",45.99,15.22,4,NULL
"055cf2a6f9343f99acdb5e8f70e49bd8","fe1ec043760b798cc34fc8cc717753cd","pocos de caldas","MG","delivered  ","2018-05-18 15:33:46","2018-06-04 19:18:35","5 ","consoles_games",45.99,15.22,4,NULL
"055cf2a6f9343f99acdb5e8f70e49bd8","fe1ec043760b798cc34fc8cc717753cd","pocos de caldas","MG","delivered  ","2018-05-18 15:33:46","2018-06-04 19:18:35","6 ","consoles_games",45.99,15.22,4,NULL
"055f84fd2ebf314ebec85f8e1312f4f4","82ff01ff3cdbae8ef85c10481d360d1a","passa quatro","MG","processing ","2018-01-13 17:32:09",NULL,"1 ","consoles_games",169.9,15.94,1,NULL
"059fd94aa8716f14743caff2f433be05","09c5713746fdfa37f1ca6a92242da406","aracaju","SE","delivered  ","2018-02-24 14:59:06","2018-03-12 14:27:35","1 ","consoles_games",1314.99,53.88,5,NULL
"05b3b36808b4c685d4a2753ad6fec9a3","9beaa860baba91e8b22a41bf8d013023","florianopolis","SC","delivered  ","2017-11-08 22:54:00","2017-11-21 18:58:47","1 ","consoles_games",59.99,14.17,5,NULL
